id,longitude,latitude,date,time
1716,153.01297,-27.466694,7/25/2021,0:00
1717,153.01297,-27.466694,7/25/2021,0:00
1718,153.01297,-27.466694,7/25/2021,0:00
1719,153.01329,-27.466652,7/25/2021,0:00
1720,153.01329,-27.466652,7/25/2021,0:00
1721,153.01329,-27.466652,7/25/2021,0:00
1722,153.02806,-27.448126,7/25/2021,10:44
1723,153.02843,-27.44705,7/25/2021,17:43
1724,153.02843,-27.44705,7/25/2021,17:43
1725,153.02847,-27.446978,7/25/2021,17:41
1726,153.02847,-27.446978,7/25/2021,17:41
1727,152.94832,-27.535776,7/25/2021,18:20
1728,152.94832,-27.535776,7/25/2021,18:20
1729,152.94832,-27.535776,7/25/2021,18:20
1730,152.98282,-27.57608,7/25/2021,9:10
1731,152.98282,-27.57608,7/25/2021,9:10
1732,152.98282,-27.57608,7/25/2021,9:10
1733,152.9832,-27.575766,7/25/2021,8:30
1734,152.9832,-27.575766,7/25/2021,8:30
1735,152.9832,-27.575766,7/25/2021,8:30
1736,152.98282,-27.57544,7/25/2021,8:55
1737,152.98282,-27.57544,7/25/2021,8:55
1738,152.98282,-27.57544,7/25/2021,8:55
1739,153.01297,-27.466694,7/24/2021,0:00
1740,153.01297,-27.466694,7/24/2021,0:00
1741,153.01297,-27.466694,7/24/2021,0:00
1742,153.01329,-27.466652,7/24/2021,0:00
1743,153.01329,-27.466652,7/24/2021,0:00
1744,153.01329,-27.466652,7/24/2021,0:00
1745,153.01219,-27.49347,7/24/2021,15:50
1746,153.01308,-27.492445,7/24/2021,15:50
1747,153.00581,-27.502176,7/24/2021,17:13
1748,152.97946,-27.500275,7/24/2021,9:00
1749,153.33627,-27.926691,7/24/2021,9:00
1750,153.33627,-27.926691,7/24/2021,9:00
1751,153.41577,-27.9637,7/24/2021,11:30
1752,153.41577,-27.9637,7/24/2021,11:30
1753,153.39243,-27.935125,7/24/2021,16:00
1754,153.37608,-27.931059,7/24/2021,16:00
1755,153.42624,-28.037107,7/24/2021,14:35
1756,153.42624,-28.037107,7/24/2021,14:35
1757,153.42802,-28.036402,7/24/2021,13:35
1758,153.42802,-28.036402,7/24/2021,13:15
1759,153.42802,-28.036402,7/24/2021,13:40
1760,153.42802,-28.036402,7/24/2021,13:40
1761,153.42802,-28.036402,7/24/2021,14:30
1762,153.42802,-28.036402,7/24/2021,14:30
1763,153.42802,-28.036402,7/24/2021,14:00
1764,153.42802,-28.036402,7/24/2021,14:00
1765,153.42616,-28.03687,7/24/2021,14:25
1766,153.42616,-28.03687,7/24/2021,14:25
1767,153.42802,-28.036402,7/24/2021,13:30
1768,153.42802,-28.036402,7/24/2021,14:10
1769,153.42802,-28.036402,7/24/2021,14:10
1770,145.7746,-16.924442,7/24/2021,12:00
1771,145.7746,-16.924442,7/24/2021,12:00
1772,145.77205,-16.925098,7/24/2021,11:15
1773,145.77559,-16.930807,7/24/2021,11:00
1774,145.77357,-16.934269,7/24/2021,10:49
1775,145.77174,-16.933556,7/24/2021,10:00
1776,145.77174,-16.933556,7/24/2021,10:00
1777,153.01297,-27.466694,7/23/2021,0:00
1778,153.01297,-27.466694,7/23/2021,0:00
1779,153.01297,-27.466694,7/23/2021,0:00
1780,153.01329,-27.466652,7/23/2021,0:00
1781,153.01329,-27.466652,7/23/2021,0:00
1782,153.01329,-27.466652,7/23/2021,0:00
1783,153.05974,-27.40143,7/23/2021,9:45
1784,153.05974,-27.40143,7/23/2021,9:45
1785,153.05974,-27.40143,7/23/2021,9:45
1786,153.06041,-27.402372,7/23/2021,9:50
1787,153.06041,-27.402372,7/23/2021,9:50
1788,153.06041,-27.402372,7/23/2021,9:50
1789,153.07744,-27.376625,7/23/2021,13:15
1790,153.07822,-27.376339,7/23/2021,13:15
1791,153.03229,-27.382994,7/23/2021,10:30
1792,153.03229,-27.382994,7/23/2021,10:30
1793,153.03229,-27.382994,7/23/2021,10:30
1794,153.0327,-27.381634,7/23/2021,12:00
1795,153.0327,-27.381634,7/23/2021,12:00
1796,153.0327,-27.381634,7/23/2021,12:00
1797,153.03246,-27.381563,7/23/2021,10:40
1798,153.03246,-27.381563,7/23/2021,11:06
1799,153.03246,-27.381563,7/23/2021,11:06
1800,153.03246,-27.381563,7/23/2021,11:06
1801,153.03246,-27.381563,7/23/2021,10:40
1802,153.03102,-27.381401,7/23/2021,10:37
1803,153.03102,-27.381401,7/23/2021,10:37
1804,153.03102,-27.381401,7/23/2021,10:37
1805,153.36615,-27.9474,7/23/2021,9:00
1806,153.36615,-27.9474,7/23/2021,9:00
1807,153.4079,-28.045568,7/23/2021,11:45
1808,153.4079,-28.045568,7/23/2021,11:45
1809,153.4079,-28.045568,7/23/2021,11:45
1810,153.40776,-28.046272,7/23/2021,13:40
1811,153.40776,-28.046272,7/23/2021,13:40
1812,153.4079,-28.045568,7/23/2021,13:45
1813,153.4079,-28.045568,7/23/2021,13:45
1814,153.4079,-28.045568,7/23/2021,13:40
1815,153.4079,-28.045568,7/23/2021,13:10
1816,145.69194,-16.837276,7/23/2021,11:10
1817,145.69243,-16.836546,7/23/2021,11:10
1818,145.69182,-16.837616,7/23/2021,11:10
1819,145.69928,-16.784897,7/23/2021,17:00
1820,145.6911,-16.80175,7/23/2021,8:30
1821,153.01297,-27.466694,7/22/2021,0:00
1822,153.01297,-27.466694,7/22/2021,0:00
1823,153.01297,-27.466694,7/22/2021,0:00
1824,153.01329,-27.466652,7/22/2021,0:00
1825,153.01329,-27.466652,7/22/2021,0:00
1826,153.01329,-27.466652,7/22/2021,0:00
1827,153.06021,-27.403578,7/22/2021,20:00
1828,153.06021,-27.403578,7/22/2021,20:00
1829,153.06021,-27.403578,7/22/2021,20:00
1830,153.06886,-27.320583,7/22/2021,10:00
1831,153.06886,-27.320583,7/22/2021,10:00
1832,153.36615,-27.9474,7/22/2021,9:00
1833,153.36615,-27.9474,7/22/2021,9:00
1834,153.01297,-27.466694,7/21/2021,0:00
1835,153.01297,-27.466694,7/21/2021,0:00
1836,153.01297,-27.466694,7/21/2021,0:00
1837,153.01329,-27.466652,7/21/2021,0:00
1838,153.01329,-27.466652,7/21/2021,0:00
1839,153.01329,-27.466652,7/21/2021,0:00
1840,153.06161,-27.409113,7/21/2021,16:00
1841,153.06161,-27.409113,7/21/2021,16:00
1842,153.03229,-27.382994,7/21/2021,9:00
1843,153.36615,-27.9474,7/21/2021,9:00
1844,153.36615,-27.9474,7/21/2021,9:00
1845,153.01297,-27.466694,7/20/2021,14:20
1846,153.01297,-27.466694,7/20/2021,14:20
1847,153.01297,-27.466694,7/20/2021,14:20
1848,153.01329,-27.466652,7/20/2021,14:20
1849,153.01329,-27.466652,7/20/2021,14:20
1850,153.01329,-27.466652,7/20/2021,14:20
1851,153.11964,-27.385553,7/20/2021,13:25
1852,153.11964,-27.385553,7/20/2021,13:25
1853,153.11958,-27.385418,7/20/2021,12:55
1854,153.11958,-27.385418,7/20/2021,12:55
1855,153.06187,-27.375391,7/20/2021,13:09
1856,153.06187,-27.375391,7/20/2021,13:09
1857,153.06187,-27.375391,7/20/2021,13:09
1858,153.06898,-27.320492,7/20/2021,13:30
1859,153.06898,-27.320492,7/20/2021,13:30
1860,153.06886,-27.320583,7/20/2021,10:00
1861,153.06886,-27.320583,7/20/2021,10:00
1862,153.03229,-27.382994,7/20/2021,9:00
1863,153.03229,-27.382994,7/20/2021,9:00
1864,153.03229,-27.382994,7/20/2021,9:00
1865,153.36615,-27.9474,7/20/2021,9:00
1866,153.36615,-27.9474,7/20/2021,9:00
1867,138.68483,-34.709953,7/20/2021,9:30
1868,153.36615,-27.9474,7/19/2021,9:00
1869,153.36615,-27.9474,7/19/2021,9:00
1870,153.40054,-28.007566,7/19/2021,13:00
1871,153.40054,-28.007566,7/19/2021,13:00
1872,153.40059,-28.007448,7/19/2021,13:00
1873,153.40059,-28.007448,7/19/2021,13:00
1874,152.9472,-27.102007,7/18/2021,16:00
1875,152.9472,-27.102007,7/18/2021,16:00
1876,152.94777,-27.101236,7/18/2021,16:18
1877,152.94777,-27.101236,7/18/2021,16:18
1878,152.94777,-27.101236,7/18/2021,16:18
1879,152.97932,-27.085169,7/18/2021,14:51
1880,152.97932,-27.085169,7/18/2021,14:51
1881,152.9793,-27.08519,7/18/2021,14:51
1882,152.97932,-27.085169,7/18/2021,14:51
1883,152.97932,-27.085169,7/18/2021,14:51
1884,152.97932,-27.085169,7/18/2021,14:51
1885,152.97932,-27.085169,7/18/2021,14:51
1886,153.14307,-27.075514,7/18/2021,13:10
1887,153.14307,-27.075514,7/18/2021,13:10
1888,153.14307,-27.075514,7/18/2021,13:10
1889,145.47687,-17.266684,7/18/2021,0:00
1890,153.33627,-27.926691,7/17/2021,9:00
1891,153.33627,-27.926691,7/17/2021,9:00
1892,153.38786,-27.931402,7/17/2021,13:50
1893,153.38786,-27.931402,7/17/2021,13:50
1894,153.38916,-27.931389,7/17/2021,12:25
1895,153.38916,-27.931389,7/17/2021,12:25
1896,153.38707,-27.930017,7/17/2021,12:20
1897,153.38707,-27.930017,7/17/2021,12:20
1898,144.0848,-22.575197,7/17/2021,0:00
1899,153.12183,-27.394215,7/16/2021,16:10
1900,153.12183,-27.394215,7/16/2021,16:10
1901,153.11958,-27.385418,7/16/2021,15:45
1902,153.11958,-27.385418,7/16/2021,15:45
1903,153.11894,-27.3851,7/16/2021,15:29
1904,153.11894,-27.3851,7/16/2021,15:29
1905,153.07822,-27.376339,7/16/2021,16:27
1906,153.07822,-27.376339,7/16/2021,16:27
1907,153.0776,-27.376543,7/16/2021,17:02
1908,153.0776,-27.376543,7/16/2021,17:02
1909,153.03058,-27.385597,7/16/2021,16:00
1910,153.03058,-27.385597,7/16/2021,16:00
1911,153.31525,-27.863508,7/16/2021,10:30
1912,153.31525,-27.863508,7/16/2021,10:30
1913,153.36615,-27.9474,7/16/2021,9:00
1914,153.36615,-27.9474,7/16/2021,9:00
1915,153.41382,-27.970388,7/16/2021,18:00
1916,153.41382,-27.970388,7/16/2021,18:00
1917,152.9663,-26.808167,7/16/2021,14:06
1918,152.9663,-26.808167,7/16/2021,14:06
1919,152.96617,-26.808126,7/16/2021,13:11
1920,152.96617,-26.808126,7/16/2021,13:11
1921,152.9663,-26.808167,7/16/2021,0:00
1922,153.09074,-26.654343,7/16/2021,13:00
1923,153.09074,-26.654343,7/16/2021,0:00
1924,145.75398,-16.877577,7/16/2021,19:30
1925,145.75398,-16.877577,7/16/2021,19:30
1926,145.75398,-16.877577,7/16/2021,19:30
1927,145.75398,-16.877577,7/16/2021,19:30
1928,153.02603,-27.470453,7/16/2021,0:00
1929,153.02603,-27.470453,7/16/2021,0:00
1930,153.10968,-27.403767,7/15/2021,0:00
1931,153.03229,-27.382994,7/15/2021,12:42
1932,153.03229,-27.382994,7/15/2021,12:42
1933,153.03261,-27.383902,7/15/2021,12:52
1934,153.03261,-27.383902,7/15/2021,12:52
1935,153.03299,-27.385113,7/15/2021,12:45
1936,153.03282,-27.385098,7/15/2021,12:45
1937,153.03346,-27.380886,7/15/2021,12:58
1938,153.03346,-27.380886,7/15/2021,12:58
1939,153.0331,-27.38316,7/15/2021,13:45
1940,153.03261,-27.380817,7/15/2021,13:45
1941,153.0331,-27.38316,7/15/2021,13:45
1942,153.03285,-27.381044,7/15/2021,13:09
1943,153.03285,-27.381044,7/15/2021,13:09
1944,153.03285,-27.381044,7/15/2021,13:09
1945,153.36615,-27.9474,7/15/2021,9:00
1946,153.36615,-27.9474,7/15/2021,9:00
1947,153.08601,-26.68951,7/15/2021,12:50
1948,153.08601,-26.68951,7/15/2021,12:50
1949,153.12189,-26.683428,7/15/2021,18:45
1950,153.12189,-26.683428,7/15/2021,18:45
1951,153.122,-26.684002,7/15/2021,18:45
1952,153.122,-26.684002,7/15/2021,18:45
1953,153.122,-26.684002,7/15/2021,18:00
1954,153.08714,-26.654974,7/15/2021,15:50
1955,153.08714,-26.654974,7/15/2021,15:50
1956,153.08714,-26.654974,7/15/2021,15:00
1957,153.08664,-26.654598,7/15/2021,15:40
1958,153.08664,-26.654598,7/15/2021,15:40
1959,152.87549,-26.671444,7/15/2021,14:00
1960,152.87549,-26.671444,7/15/2021,14:00
1961,152.87445,-26.671667,7/15/2021,14:45
1962,152.87445,-26.671667,7/15/2021,14:45
1963,153.092,-26.38669,7/15/2021,11:26
1964,153.092,-26.38669,7/15/2021,11:26
1965,153.08974,-26.386408,7/15/2021,10:45
1966,153.08974,-26.386408,7/15/2021,10:45
1967,153.10968,-27.403767,7/14/2021,0:00
1968,153.10968,-27.403767,7/14/2021,0:00
1969,153.03134,-27.512093,7/14/2021,8:30
1970,153.03134,-27.512093,7/14/2021,8:30
1971,153.03134,-27.512093,7/14/2021,8:30
1972,153.36615,-27.9474,7/14/2021,9:00
1973,153.36615,-27.9474,7/14/2021,9:00
1974,153.40872,-27.941341,7/14/2021,16:00
1975,153.40872,-27.941341,7/14/2021,16:00
1976,153.41577,-27.9637,7/14/2021,10:50
1977,153.41577,-27.9637,7/14/2021,10:50
1978,153.4314,-28.028442,7/14/2021,13:50
1979,153.4314,-28.028442,7/14/2021,13:50
1980,153.09645,-26.65498,7/14/2021,0:00
1981,153.0964,-26.655085,7/14/2021,9:30
1982,153.0964,-26.655085,7/14/2021,12:50
1983,153.12183,-27.394215,7/13/2021,19:40
1984,153.12183,-27.394215,7/13/2021,19:40
1985,153.10968,-27.403767,7/13/2021,14:55
1986,153.10968,-27.403767,7/13/2021,14:55
1987,153.12183,-27.394215,7/13/2021,0:00
1988,153.0868,-27.225801,7/13/2021,18:45
1989,153.0868,-27.225801,7/13/2021,18:45
1990,153.02077,-27.39296,7/13/2021,16:00
1991,153.02077,-27.39296,7/13/2021,16:00
1992,153.0176,-27.36363,7/13/2021,16:45
1993,153.0176,-27.36363,7/13/2021,16:45
1994,153.0157,-27.3639,7/13/2021,15:00
1995,153.0177,-27.364393,7/13/2021,15:45
1996,153.0177,-27.364393,7/13/2021,15:45
1997,153.01773,-27.3644,7/13/2021,14:00
1998,153.01773,-27.3644,7/13/2021,14:00
1999,153.01773,-27.3644,7/13/2021,14:00
2000,153.33583,-27.923685,7/13/2021,16:00
2001,153.33583,-27.923685,7/13/2021,16:00
2002,153.33583,-27.923685,7/13/2021,16:00
2003,153.33583,-27.923685,7/13/2021,16:00
2004,153.36615,-27.9474,7/13/2021,9:00
2005,153.36615,-27.9474,7/13/2021,17:00
2006,153.39272,-27.975548,7/13/2021,16:00
2007,152.9764,-27.124605,7/13/2021,7:50
2008,152.9764,-27.124605,7/13/2021,7:50
2009,153.0649,-27.433714,7/12/2021,13:50
2010,153.0649,-27.433714,7/12/2021,13:50
2011,153.11958,-27.385418,7/12/2021,0:00
2012,153.11958,-27.385418,7/12/2021,0:00
2013,153.10982,-27.403639,7/12/2021,17:00
2014,153.10982,-27.403639,7/12/2021,17:00
2015,153.10968,-27.403767,7/12/2021,14:20
2016,153.10968,-27.403767,7/12/2021,14:20
2017,153.12183,-27.394215,7/12/2021,0:00
2018,153.10516,-27.22931,7/12/2021,21:39
2019,153.10529,-27.229239,7/12/2021,21:39
2020,153.04663,-27.211376,7/12/2021,7:45
2021,153.04663,-27.211376,7/12/2021,7:45
2022,153.03296,-27.511623,7/12/2021,10:30
2023,153.03296,-27.511623,7/12/2021,10:30
2024,153.03296,-27.511623,7/12/2021,10:30
2025,153.04558,-27.501215,7/12/2021,6:30
2026,153.04558,-27.501215,7/12/2021,6:30
2027,153.33627,-27.926691,7/12/2021,17:00
2028,153.33627,-27.926691,7/12/2021,17:00
2029,153.33627,-27.926691,7/12/2021,17:00
2030,153.33627,-27.926691,7/12/2021,17:00
2031,153.33627,-27.926691,7/12/2021,17:00
2032,153.00699,-26.68881,7/12/2021,18:34
2033,153.00699,-26.68881,7/12/2021,18:34
2034,153.09486,-26.657448,7/12/2021,18:07
2035,153.09486,-26.657448,7/12/2021,18:07
2036,153.09862,-26.660177,7/12/2021,18:13
2037,153.09862,-26.660177,7/12/2021,18:13
2038,153.0964,-26.655085,7/12/2021,13:00
2039,153.0964,-26.655085,7/12/2021,13:00
2040,152.88548,-25.320118,7/12/2021,0:00
2041,152.88548,-25.320118,7/12/2021,0:00
2042,153.11958,-27.385418,7/11/2021,0:00
2043,153.11958,-27.385418,7/11/2021,0:00
2044,153.10968,-27.403767,7/11/2021,19:45
2045,153.10968,-27.403767,7/11/2021,19:45
2046,153.10968,-27.403767,7/11/2021,21:30
2047,153.12183,-27.394215,7/11/2021,21:30
2048,153.10968,-27.403767,7/11/2021,17:50
2049,153.10968,-27.403767,7/11/2021,17:50
2050,153.12183,-27.394215,7/11/2021,18:00
2051,153.03296,-27.511623,7/11/2021,16:00
2052,153.03296,-27.511623,7/11/2021,16:00
2053,153.10242,-27.502928,7/11/2021,11:45
2054,153.10242,-27.502928,7/11/2021,11:45
2055,153.10149,-27.503752,7/11/2021,14:00
2056,153.10149,-27.503752,7/11/2021,14:00
2057,153.10262,-27.50388,7/11/2021,13:45
2058,153.10262,-27.50388,7/11/2021,13:45
2059,153.10242,-27.502928,7/11/2021,13:35
2060,153.10242,-27.502928,7/11/2021,13:35
2061,153.10243,-27.501879,7/11/2021,14:10
2062,153.10243,-27.501879,7/11/2021,14:10
2063,153.10242,-27.502928,7/11/2021,13:55
2064,153.10242,-27.502928,7/11/2021,13:55
2065,153.1032,-27.50182,7/11/2021,11:45
2066,153.1032,-27.50182,7/11/2021,11:45
2067,153.0969,-27.47188,7/11/2021,15:20
2068,153.0969,-27.47188,7/11/2021,15:20
2069,151.27126,-23.855541,7/11/2021,0:00
2070,151.27126,-23.855541,7/11/2021,0:00
2071,153.11958,-27.385418,7/9/2021,19:50
2072,153.11958,-27.385418,7/9/2021,19:50
2073,153.12183,-27.394215,7/9/2021,20:30
2074,153.12183,-27.394215,7/9/2021,20:30
2075,153.11064,-27.403242,7/9/2021,21:45
2076,153.11064,-27.403242,7/9/2021,21:45
2077,153.12183,-27.394215,7/9/2021,21:35
2078,153.12183,-27.394215,7/9/2021,21:35
2079,153.12183,-27.394215,7/9/2021,0:00
2080,152.97412,-27.59978,7/9/2021,19:05
2081,152.97412,-27.59978,7/9/2021,19:05
2082,152.75816,-27.607985,7/9/2021,12:48
2083,152.75816,-27.607985,7/9/2021,12:48
2084,152.75783,-27.607847,7/9/2021,12:53
2085,152.75783,-27.607847,7/9/2021,12:53
2086,152.75816,-27.607985,7/9/2021,14:30
2087,152.75816,-27.607985,7/9/2021,14:30
2088,152.75816,-27.607985,7/9/2021,12:16
2089,152.75816,-27.607985,7/9/2021,12:16
2090,152.75816,-27.607985,7/9/2021,12:24
2091,152.75816,-27.607985,7/9/2021,12:24
2092,152.75742,-27.607487,7/9/2021,13:00
2093,152.75742,-27.607487,7/9/2021,13:00
2094,152.75957,-27.607264,7/9/2021,13:15
2095,152.75957,-27.607264,7/9/2021,13:15
2096,152.97319,-27.498108,7/2/2021,15:00
2097,152.97269,-27.499136,7/2/2021,14:25
2098,152.97281,-27.499706,7/2/2021,14:45
2099,152.97215,-27.500175,7/2/2021,14:25
2100,153.15295,-27.4904,7/2/2021,9:30
2101,153.11043,-27.471767,7/2/2021,11:00
2102,152.95107,-26.475222,7/2/2021,9:14
2103,153.02188,-27.479471,7/1/2021,12:00
2104,153.11253,-27.618982,7/1/2021,11:35
2105,153.10208,-27.504284,7/1/2021,18:00
2106,153.11684,-27.501947,7/1/2021,12:30
2107,153.1002,-27.487637,7/1/2021,2:50
2108,153.03545,-27.468403,7/1/2021,13:00
2109,152.95084,-26.475178,7/1/2021,18:55
2110,152.95045,-26.475594,7/1/2021,17:13
2111,153.06606,-26.40215,7/1/2021,10:25
2112,153.0892,-26.386581,7/1/2021,10:47
2113,153.02269,-27.389664,6/30/2021,8:30
2114,153.02269,-27.389664,6/30/2021,8:13
2115,153.02269,-27.389664,6/30/2021,14:30
2116,153.02269,-27.389664,6/30/2021,9:00
2117,153.03673,-27.50085,6/30/2021,14:40
2118,153.03659,-27.500849,6/30/2021,15:00
2119,153.11253,-27.618982,6/30/2021,18:55
2120,153.08366,-27.563,6/30/2021,15:05
2121,153.1002,-27.487637,6/30/2021,2:50
2122,153.03545,-27.468403,6/30/2021,20:15
2123,153.03496,-27.476782,6/30/2021,11:40
2124,153.01546,-27.24222,6/30/2021,10:24
2125,152.99934,-27.214756,6/30/2021,11:45
2126,153.01546,-27.24222,6/30/2021,10:30
2127,153.01834,-27.24284,6/30/2021,10:45
2128,153.01733,-27.241402,6/30/2021,10:33
2129,153.01895,-27.24305,6/30/2021,10:50
2130,153.01782,-27.242296,6/30/2021,10:40
2131,152.95084,-26.475178,6/30/2021,18:55
2132,152.95107,-26.475222,6/30/2021,9:45
2133,152.95045,-26.475594,6/30/2021,9:33
2134,153.02446,-27.470346,6/29/2021,12:40
2135,153.02055,-27.468773,6/29/2021,7:30
2136,153.02055,-27.468773,6/29/2021,7:30
2137,153.02055,-27.468773,6/29/2021,7:30
2138,153.02611,-27.469177,6/29/2021,12:50
2139,153.02571,-27.46969,6/29/2021,12:20
2140,153.02571,-27.46969,6/29/2021,12:20
2141,153.02037,-27.468834,6/29/2021,13:10
2142,153.02037,-27.468834,6/29/2021,7:15
2143,153.03972,-27.461859,6/29/2021,16:45
2144,153.12183,-27.394215,6/29/2021,6:10
2145,153.10753,-27.395771,6/29/2021,1:32
2146,153.12183,-27.394215,6/29/2021,1:47
2147,153.12032,-27.385176,6/29/2021,6:00
2148,153.11508,-27.23528,6/29/2021,14:05
2149,152.99675,-27.394297,6/29/2021,10:10
2150,152.96825,-27.624527,6/29/2021,14:20
2151,153.01558,-27.479979,6/29/2021,7:00
2152,153.01561,-27.47999,6/29/2021,7:00
2153,153.02348,-27.523987,6/29/2021,12:25
2154,153.08214,-27.56171,6/29/2021,15:50
2155,153.08223,-27.562614,6/29/2021,14:45
2156,153.08284,-27.562658,6/29/2021,14:50
2157,153.08316,-27.564024,6/29/2021,15:10
2158,153.08116,-27.562332,6/29/2021,16:15
2159,153.08388,-27.564571,6/29/2021,15:10
2160,153.1002,-27.487637,6/29/2021,2:50
2161,153.03545,-27.468403,6/29/2021,20:15
2162,153.0225,-27.241808,6/29/2021,16:00
2163,153.0658,-26.716993,6/29/2021,6:50
2164,153.06056,-26.713612,6/29/2021,8:15
2165,153.04869,-26.41649,6/29/2021,13:50
2166,153.0896,-26.396614,6/29/2021,13:35
2167,153.0896,-26.398727,6/29/2021,13:30
2168,152.72754,-26.596003,6/29/2021,10:10
2169,153.11327,-26.747013,6/29/2021,6:50
2170,153.12183,-27.394215,6/28/2021,14:03
2171,153.12183,-27.394215,6/28/2021,8:24
2172,153.04355,-27.406479,6/28/2021,16:20
2173,153.03055,-27.436935,6/28/2021,19:23
2174,153.0327,-27.380962,6/28/2021,15:20
2175,153.03262,-27.38132,6/28/2021,15:20
2176,153.03262,-27.383436,6/28/2021,15:30
2177,153.03229,-27.382994,6/28/2021,15:15
2178,153.03236,-27.382765,6/28/2021,15:55
2179,153.00893,-27.344893,6/28/2021,8:30
2180,153.00893,-27.344893,6/28/2021,8:30
2181,153.01558,-27.479979,6/28/2021,7:15
2182,153.01561,-27.47999,6/28/2021,7:15
2183,153.00339,-27.482428,6/28/2021,15:25
2184,153.07013,-27.56299,6/28/2021,11:00
2185,153.08223,-27.562614,6/28/2021,12:35
2186,153.08284,-27.562658,6/28/2021,12:50
2187,153.08331,-27.56394,6/28/2021,14:15
2188,153.0832,-27.563147,6/28/2021,14:50
2189,153.08351,-27.563072,6/28/2021,14:00
2190,153.0834,-27.563042,6/28/2021,14:15
2191,153.13927,-27.666828,6/28/2021,7:45
2192,153.14134,-27.67006,6/28/2021,8:30
2193,153.14134,-27.67006,6/28/2021,9:20
2194,153.02414,-27.260773,6/28/2021,5:20
2195,153.0658,-26.716993,6/28/2021,6:50
2196,153.06056,-26.713612,6/28/2021,8:10
2197,152.95107,-26.475222,6/28/2021,9:25
2198,153.11038,-26.405806,6/28/2021,20:00
2199,153.11038,-26.405806,6/28/2021,18:45
2200,153.11067,-26.405533,6/28/2021,18:55
2201,153.11327,-26.747013,6/28/2021,6:50
2202,153.04997,-27.461094,6/27/2021,9:12
2203,153.12032,-27.385176,6/27/2021,14:55
2204,153.12183,-27.394215,6/27/2021,14:55
2205,153.07127,-27.41011,6/27/2021,12:48
2206,153.05875,-27.415554,6/27/2021,10:40
2207,153.05887,-27.415579,6/27/2021,10:40
2208,153.07147,-27.410131,6/27/2021,12:48
2209,152.92401,-27.550436,6/27/2021,13:00
2210,153.01051,-27.477575,6/27/2021,13:30
2211,153.01051,-27.477575,6/27/2021,11:50
2212,153.01051,-27.477575,6/27/2021,11:50
2213,153.01239,-27.477772,6/27/2021,11:50
2214,153.0123,-27.477732,6/27/2021,13:25
2215,153.01674,-27.272217,6/27/2021,14:53
2216,153.02414,-27.260773,6/27/2021,10:11
2217,153.02414,-27.260773,6/27/2021,14:14
2218,153.0228,-26.445765,6/27/2021,13:00
2219,153.0228,-26.445765,6/27/2021,13:00
2220,146.81741,-19.259668,6/27/2021,11:00
2221,146.81741,-19.259668,6/27/2021,10:30
2222,146.81741,-19.259668,6/27/2021,10:45
2223,146.77116,-19.256319,6/27/2021,12:00
2224,146.82367,-19.133419,6/27/2021,0:00
2225,146.85515,-19.158407,6/27/2021,9:50
2226,153.04721,-27.46726,6/26/2021,7:45
2227,153.03845,-27.442898,6/26/2021,18:40
2228,153.12183,-27.394215,6/26/2021,18:06
2229,153.06624,-27.43906,6/26/2021,0:00
2230,153.04352,-27.431925,6/26/2021,9:50
2231,153.06192,-27.409033,6/26/2021,11:38
2232,153.0607,-27.40839,6/26/2021,11:38
2233,153.06166,-27.407759,6/26/2021,11:38
2234,153.03055,-27.436935,6/26/2021,19:23
2235,153.03171,-27.382969,6/26/2021,12:50
2236,153.03229,-27.382994,6/26/2021,12:03
2237,153.03235,-27.382963,6/26/2021,12:05
2238,153.03343,-27.382637,6/26/2021,12:15
2239,153.03278,-27.382105,6/26/2021,12:45
2240,153.03262,-27.38132,6/26/2021,12:40
2241,153.03268,-27.383749,6/26/2021,12:10
2242,153.03192,-27.383017,6/26/2021,12:50
2243,153.07013,-27.56299,6/26/2021,12:15
2244,153.22806,-27.73303,6/26/2021,11:55
2245,153.4326,-28.029907,6/26/2021,13:25
2246,153.4326,-28.029907,6/26/2021,13:30
2247,153.4327,-28.029585,6/26/2021,13:30
2248,153.43144,-28.03289,6/26/2021,12:50
2249,153.43353,-28.0298,6/26/2021,13:40
2250,152.89648,-27.671482,6/26/2021,7:57
2251,153.01674,-27.272217,6/26/2021,14:53
2252,153.02414,-27.260773,6/26/2021,10:26
2253,151.8147,-25.68074,6/26/2021,9:00
2254,151.8147,-25.68074,6/26/2021,9:00
2255,146.82367,-19.133419,6/26/2021,0:00
2256,146.85548,-19.158012,6/26/2021,16:55
2257,146.87639,-19.118357,6/26/2021,10:30
2258,153.02962,-27.472683,6/25/2021,12:30
2259,153.01895,-27.466787,6/25/2021,8:15
2260,153.04698,-27.454235,6/25/2021,13:00
2261,153.0445,-27.450716,6/25/2021,14:55
2262,153.04622,-27.45128,6/25/2021,12:20
2263,153.02847,-27.446978,6/25/2021,16:00
2264,153.11923,-27.388033,6/25/2021,13:30
2265,153.12032,-27.385176,6/25/2021,15:12
2266,153.11478,-27.394016,6/25/2021,13:55
2267,153.11923,-27.388033,6/25/2021,19:18
2268,153.12032,-27.385176,6/25/2021,14:05
2269,153.12048,-27.38505,6/25/2021,19:20
2270,153.12048,-27.38505,6/25/2021,19:20
2271,153.12183,-27.394215,6/25/2021,11:45
2272,153.06624,-27.43906,6/25/2021,0:00
2273,152.97281,-27.499706,6/25/2021,10:10
2274,152.97215,-27.500175,6/25/2021,9:45
